-9.382019134094450319e-01,8.506385123896879896e-02,-6.865839166373894908e-01,3.907229510074364948e-02,9.691551016655400863e-01,-5.651731728607407856e-02,3.945980811385463999e-02,6.685582492458187753e-02,1.232274413293376336e-01,1.844145041114985673e-01,7.609517944267978340e-01,-1.087184648614793192e-01,3.016306575453510386e-02,-6.780963277077125539e-01,-9.787404773058584750e-02,-7.146411198717522728e-02,-2.781922625199393598e-03,-1.894140231662927165e-01,-2.344836470928962982e-02,4.291123259852577809e-02,-1.126587378517192664e-02,-7.169400895819798281e-02,-6.170404580182798915e-01,4.236640963053758813e-02,-4.666359929996937578e-02,-2.548741588869318786e-02,1.767699295886115685e-01,-1.275181753258334549e-01,-2.483188213982178653e-03,-1.731796330229914693e-01,1.782312070020254380e-01,1.036723312937433139e-01,6.703536836069004523e-02,-1.708333610604391428e-02,-8.086123447956231058e-02,-7.393837612502135448e-01,9.407845251416334653e-01,4.417083848150578362e-02,1.210405003963796133e+00,-7.206354597979618137e-02,2.634091153961271720e-02,1.138563032454552038e-01,2.028129087536437170e-02,-7.622067693425586821e-02,-1.770253144262907627e-02,7.886352708478984452e-02,1.832933704557069832e-01,-1.526758181237998155e-02,-1.891117384161057347e-01,-3.810426965319520243e-02,1.049910617927173745e-02,2.406741759710016512e-02,-1.357867186454149999e-01,3.479191951258066989e-02,5.896049668474068195e-02,3.749352149633624481e-02,-1.488954479705341116e-01,-5.014885875279920940e-02,1.452103368945188988e-01,1.141333146298584636e-02,1.529869595416363283e-02,4.727597935373131777e-02,2.314428015366508939e-01,2.794582102339562280e-01,3.798416875723820835e-02,3.926523434885312858e-01,-7.979638433302201073e-02,1.417583342187946939e-02,3.782090662571122031e-02,-1.689490622362327388e-02,-1.614212431515011162e-02,7.783089975244443515e-02,-1.087736695663961833e-01,1.104174067760879813e-01,8.881755353142376311e-03,-5.769288118234636858e-02,-1.498589398249303498e-02,-1.193918813704167414e+00,-1.035058016143113047e-02,1.519596984142544509e-02,-4.869408756399222771e-01,-2.942724042367146353e-01,-8.163058426655143973e-02,-5.915104126808382740e-02,3.886351757282959229e-01,2.603887456562869462e-01,7.421093891219054939e-02,-8.576312028483625838e-01,7.984546760814208444e-01,1.490942029788528689e-01,1.048099886509195749e-01,-2.009395723001583089e+00,5.310893032327197449e-01,1.398155985014714886e-01,9.579145516170201047e-01,1.309731425513452896e-01,-7.430353393750812607e-01,-4.669927988962941923e-01,2.464612383531471565e-02,-6.799519565373536578e-02
-2.379812431589299893e-01,-1.152657450826473015e-02,2.798536330700689412e-01,2.525763160497047216e-02,6.990589122607779315e-02,1.455121399514541225e-01,1.344877548009373036e-01,-2.134428315362978668e-01,2.250956573988164067e+00,9.456944032950964640e-02,-6.467367563329523561e-02,-1.220225652587108717e-01,-3.876713479526954637e-02,1.644511880759696731e-01,-2.525334839667358819e-02,-1.284866134192095000e-01,-1.360127810680040183e-01,4.216797053347649815e-02,2.231968906400867703e-01,7.641504877525197303e-02,-3.894004794887632667e-03,4.202908402721683423e-02,3.877840666281381576e+00,-1.447382948593967378e-01,-2.088033615963453063e-02,2.242090821555076663e-01,-5.996846634736820170e-02,7.596557306085440289e-03,1.800287259767696102e-01,1.367437671763590545e-01,-3.143506937013623159e-01,-1.673882293161947643e-01,-6.988432350559643791e-02,-8.915946933873067359e-02,-1.231962213039642928e-01,1.163627047390405622e-01,-2.262834103545108555e-01,-2.431290005243235963e-01,-1.692831436303199877e-01,-1.513612892617210992e-01,1.460847290639107621e-01,-2.504339376079667973e-02,-6.367264516052954793e-02,-4.478729898923484998e-02,-1.311845381044193237e-01,2.792486735572342199e-02,-5.133559003594060505e-02,-1.290852531743025056e+00,1.569281944533461592e-01,5.774667250956889986e-02,1.025584123732209696e-01,-1.081174815093188385e-01,-1.529135540682313721e-01,2.659646854407602280e-03,1.442766008776554532e-01,-2.486440346130053491e+00,1.022845172178258877e-01,-3.808798261688459835e-02,5.598325163524854597e-02,8.751497779657164966e-02,2.876853431706685726e-02,-5.065220599766187548e-02,3.571321227354386230e-02,-1.069000936157139398e-01,-1.106307853826873633e-01,-3.630969816687347418e+00,-7.924262720170027752e-02,9.758621038690952661e-04,3.392014165139028287e-02,1.326984190780831213e-02,1.020244639063481729e-01,5.797786465425511238e-02,-5.671919950246826631e-02,-1.029602011752545482e-01,-1.990763822611809133e-02,-9.861622584775155825e-03,1.734130284716850490e-01,8.315223207163320585e-02,2.091233640512321745e+00,2.324844111431090959e-02,3.708500862007985344e+00,6.861212848321311675e-02,1.018956111858503877e-01,-5.164858285620979594e-02,7.673667094565030100e-02,1.303968512103810817e-01,2.591545928220999676e-02,2.626946432613836091e+00,-3.969948550177407220e+00,2.208944362784292792e-01,-4.408770577653995520e-02,3.026331237365355031e-01,-3.091054991573564781e+00,-4.533576199205992079e-03,1.926973374539050765e-01,1.071246468570261068e-01,2.171701501002807344e-01,2.707506462625129284e+00,5.395581619030467846e-02,1.192466289423736864e-01
1.366746953760161087e+00,-3.374371830952983820e-02,6.503916481194775834e-01,3.215863030609136114e-03,-1.351032284474294354e+00,-4.659325844518183435e-02,6.961393519749967118e-02,2.311543076803836971e-01,1.122089007432084951e-01,9.052686690510588705e-03,-9.890107579883968825e-01,4.921333081054538733e-02,2.830172930481908433e-02,2.782017952840080688e-01,1.158769934859374962e-01,-2.069369697750588211e-01,5.055552888733436286e-03,4.414439517921769363e-01,1.939831460757799886e-01,3.810623262922540472e-02,-4.877064123025216802e-02,-1.092314289386914078e-01,1.083154456260685850e+00,-4.519834610986195322e-02,-9.703125008857538258e-02,-5.052295179795198710e-01,1.555553237424475987e-01,1.099391706410477038e-01,-1.325908980035053197e-01,-7.826900628941223671e-04,-4.063606953974830960e-01,-1.358827617605891658e-01,5.997917949657987496e-02,2.089202493994475884e-01,1.210663029896458243e-01,8.724954044105709405e-01,-3.580249347603176036e-01,3.211910822282655620e-02,-6.936285339682122242e-01,-5.962994940030087732e-02,-1.535460857345964936e-01,-7.638117161717679349e-02,7.165026843315296101e-02,-1.186360389922919145e-01,-6.998485856706868069e-02,-6.607177247765917694e-03,1.082262892408100002e-01,-3.117285313995784568e-01,9.498312975683631532e-02,1.537448229960604040e-01,3.142090943332812580e-01,5.797817381190460001e-02,1.737933563342139096e-03,-4.403220961024328223e-02,-1.050654940937787302e-01,-5.985565166628488143e-01,7.215933585751101165e-03,1.676391477607639402e-01,-1.638930081462558822e-02,1.059706673045718306e-01,-1.181949018479323821e-02,1.143673274700101744e-01,-7.759424321812029290e-03,-1.089568794393664497e+00,6.490170463952288360e-02,-6.360538646178973687e-01,-5.906157607261112302e-02,-1.131506060744069536e-01,5.312953820505146585e-02,-7.297206800721516007e-02,-1.244735262179659172e-02,-4.054247968075314762e-03,-4.466279918912099273e-02,-2.548179270719883038e-02,-1.664141098270595018e-02,-2.938530000232902895e-02,1.063882246168187766e-02,6.981452909995324863e-01,4.823598035838139730e-01,4.965332817615899369e-02,1.301503080821321490e+00,7.547094369760293242e-01,-2.617741238566966000e-02,-1.279174616880694552e-02,-4.318715093338584832e-01,2.248639402571118995e-01,-8.678347408826161957e-02,9.976462436911460729e-01,-1.270549629314946527e+00,7.350963778738874022e-02,6.315614451782289307e-02,1.127854287320882110e+00,-9.004106684596309140e-01,7.354983730894534832e-02,-1.416419031523044714e+00,2.546684581485285093e-01,4.615988984287904273e-01,7.256122727412324114e-01,-2.333041179759429151e-02,-1.735441007425856177e-02
1.485881258312801712e-02,-1.000265429416360707e-01,-1.779776171062112389e-01,-7.278824618556947734e-02,3.693856376736378011e-01,1.870604805780214097e-01,-8.134851753223534127e-03,1.678909337250690526e-02,9.470545527863704072e-01,7.067536879189592613e-02,1.314605373098274854e-01,2.160578893746031501e-02,-9.692033935395201472e-02,-2.158077836386672610e-01,-1.103403824366028588e-02,8.326593090199489733e-02,-1.581035377972548617e-01,-7.059918076761041439e-01,-6.065166282414932164e-01,2.617139002768309550e-03,1.559967280212981589e-01,-1.933197397424364361e-01,1.435670885613228309e+00,1.133382243138541245e-01,-1.966860837379435789e-01,-2.155981066608649299e-01,-7.896031835894311290e-02,-1.581550285574156479e-03,7.820992514721908373e-02,5.243456541859018577e-02,1.643710294709069597e+00,1.558082967982334088e-01,-2.586099450953192186e-02,3.586194837500851496e-02,7.454949606776373194e-02,7.456346523490012257e-02,2.224500890790404029e-01,2.839619282671392020e-02,2.613206396220285610e-01,-1.141198447957915141e-01,1.220645790325122215e-01,9.819424872089552170e-02,3.604164967373262723e-02,-1.274711842928418770e-01,1.048180487957845464e-01,4.993485479978797964e-02,1.083476821404384394e-01,-2.158634469186709870e-02,-1.481609946695388366e-04,-5.060045334941790096e-02,-6.969895045266922828e-01,1.336813462505597738e-01,3.306697189988729024e-02,-3.511441305675324503e-02,3.632994949313801680e-02,7.333134051819383270e-01,8.801923417261238447e-02,1.177767297605419733e-01,1.605313241168165039e-01,-3.361463139684067042e-02,1.326449963325154746e-01,-1.403376357100323824e-01,3.887005693131129441e-04,2.731711807274827208e+00,-9.241736565208977239e-02,-1.305609267878409474e+00,-4.306430673937503006e-02,-2.396860966265452753e-01,5.195836529955830813e-02,-2.364862888497188953e-01,-8.733458005894995102e-02,1.109614493860603193e-02,2.989762784753959013e-02,4.969223142763751211e-02,1.170890642507449314e-01,-1.121334712906110476e-01,1.249947926502001927e-01,-2.800629212934728773e-01,-7.495514270863732342e-01,5.065586557768775311e-02,1.556384952101269814e+00,-2.430596464141046575e-01,-6.674910917189320891e-02,-9.959457535223224800e-02,1.096509307030974906e-01,2.315524380369915480e-04,1.653278517709138307e-01,2.289735866244430706e+00,-1.290232455293868430e+00,-1.404720005333188748e-01,8.993031985599053701e-02,-3.253338415933769712e-01,-1.365413330775145484e+00,1.506259308846875367e-01,1.066978086926838043e-01,-5.736592581348881614e-02,-7.464701713639056158e-02,9.848195774513065492e-01,2.948936769329909766e-02,6.251738766954285931e-02
7.432140021933777985e-02,9.774885045241969717e-02,8.764383754739274446e-01,-2.857305816000546561e-02,2.005157054150058515e-02,-6.588884356086337213e-02,1.492691965090453265e-01,-9.246694898268763285e-02,-2.793142221730113978e-02,-2.712229155409524861e-02,-2.186151966280310555e-01,-5.366506600899645374e-02,-1.693856308959331564e-02,6.811105039840538167e-01,-3.023540262071700707e-02,-5.121710383099840197e-02,-3.954047160696716467e-02,-2.991656739738192683e-01,-2.835496017497989851e-01,1.122195296305180112e-01,-1.646527725229497349e-02,-1.617485969678449792e-02,2.956272358187186922e-02,2.716570916055704998e-02,-5.397543475401683083e-02,7.614374300917257088e-01,1.552391313153249353e-01,-7.671515402956788354e-02,3.758623974091473974e-02,2.102107649250163635e-02,4.643844624206656668e-01,-5.291944277951763503e-02,-1.198847317280620217e-01,6.329687781715687969e-05,3.768437363858895273e-02,-4.243880411949629838e-02,-5.936668839815428811e-01,1.809575929591866750e-01,-1.079426434021137471e+00,-6.198960771894242855e-03,-1.139027314319475820e-01,-8.222122488923896966e-02,1.814491473013452871e-01,-2.479040884034041520e-02,-2.251876553343673537e-01,1.776130494874378352e-01,4.285959512355935058e-02,-7.329079041283687035e-01,-3.665399981959720221e-02,-1.679536590211206382e-01,-2.098709605651346288e-01,-4.612006655613245382e-02,-1.031871696182794090e-01,-5.854891059311152779e-02,-9.576766710228945545e-02,-9.025688695610134538e-01,-9.003365108362865188e-02,-1.751106313719182905e-01,7.549026244183820733e-02,1.506739585473316212e-01,-1.179555208910456066e-01,-8.654177873444085511e-02,2.740402029761909372e-02,8.174521983015768933e-01,1.250866686054228072e-01,2.210245252258682958e-01,-1.605193011785429474e-02,1.278708338837152292e-01,1.173467873309536336e-01,5.525091319688951730e-02,2.353549706143595044e-01,2.349165799820616962e-02,6.592757841783317141e-02,1.118677059414614761e-01,1.831636511345868801e-02,-7.092820062560585559e-02,-1.138245464644520311e-02,9.106658295289205007e-01,6.537336702815327305e-01,-7.131415783988026558e-02,-5.033237149759814399e-02,-6.356129879790888004e-03,8.655641893272333909e-02,2.488750592033520809e-02,2.169260756240166260e-02,6.466477396393431609e-02,-4.814102957915279007e-03,-4.528079037376012694e-01,-6.251452090431097730e-04,-1.505918960091935134e-02,-2.747671366005575988e-02,1.684340507169108880e+00,3.418116673981593662e-02,-7.198312724187309886e-02,-4.745554121789342938e-02,-1.356856695997681744e-02,6.942063436516658914e-01,-9.714384631938660641e-02,-7.218550172990187939e-03,-6.318938220818547113e-02
-3.738659701538017410e-01,5.997508721119507169e-02,-4.639631189105354880e-01,1.554788552037860150e-01,4.883020969418312429e-01,3.175542858576863026e-02,2.206852387164887908e-01,2.150845002506169765e-02,7.623996127426992953e-01,1.098228636859128332e-01,4.624160251544188194e-01,8.362090831070595476e-02,-3.453582853983761525e-01,-3.186052412070339290e-01,-6.625802078641861159e-02,-4.308265338698705205e-02,1.770484940871742408e-01,-4.552845870228221514e-01,-5.272965305474963671e-01,-1.037414524254771236e-01,-9.517249328513935347e-02,-1.549795677603168498e-01,9.662562283714682954e-01,7.965691281990322156e-03,-9.146951053774315943e-02,-6.358600392831911807e-02,7.044513065063306989e-02,-4.856678965514851093e-02,-2.017066508713227790e-01,7.722934783812807069e-02,1.637691173155622293e+00,-8.296575643905053365e-02,1.038242669785373051e-01,2.680907427134745710e-02,-2.950617044933328756e-02,-3.295146204679172408e-01,3.560496388813153001e-01,-1.606390484946777220e-01,4.660119020549068347e-01,8.449528037338897846e-02,-3.570781381395595616e-02,3.787591299657500944e-03,-9.326718277921504374e-02,8.595327475305233889e-02,1.078721393795536998e-01,-9.696741939234881924e-02,-7.189294161909869779e-03,-1.281972330821778083e+00,-1.735194749984944051e-01,-7.664217058445922659e-02,-7.208029544976540803e-01,-1.452961192255790290e-01,6.967416002961540622e-02,7.242255127537182424e-02,6.779071002291285619e-02,-8.866915239468672327e-01,1.865564841785758154e-01,4.932157278932707695e-02,-9.569216018595963491e-02,-9.376231605586995976e-02,-2.457509225060318034e-02,-6.588095270643272439e-02,-2.889740195397464545e-02,2.582318227485219442e+00,1.151865485986209442e-01,-1.165071656357554941e+00,-6.561919922567115149e-02,-9.246719204118136748e-02,-2.365953873287803821e-01,4.591716615584916922e-02,-4.087323594797209747e-02,-3.860685272570252291e-02,9.464182595853597169e-02,8.042587949062442176e-02,-8.092274100625486410e-02,1.885772076328020436e-02,-2.045237424688498007e-01,-4.487926034923380714e-01,9.229021726369694978e-01,2.562087469688892338e-01,1.157861060147336696e+00,-2.000917844603603002e-01,6.020156799412244158e-02,-4.960398274126426310e-02,1.561498717066382713e-01,1.134072644024401860e-01,-1.133015192070019189e-01,5.003831972296456376e-01,-1.091014697163757319e+00,-8.420084043929888795e-02,1.358826842598606088e-01,-9.627612699281756781e-01,-8.993852740112929789e-01,-2.537714356762298465e-02,3.884085529444738505e-01,2.553477828274510267e-02,-2.836346817692074196e-01,1.025712972177565518e+00,-6.482230826647253363e-02,-1.529576803176060928e-01
-4.588124026893994900e-01,-7.193369923904405216e-02,-1.913304228845765509e-01,-1.217165910635364598e-02,5.051672704607934605e-01,8.469359078127984553e-02,-1.143081180804035764e-02,2.103220621563806625e-01,2.279432292365025647e-01,-2.456197435146572627e-01,2.860968274018004798e-01,2.084518719559462496e-01,1.537684114027502297e-02,-2.481752453138925951e-02,-5.423077012303942346e-02,-1.932762215787892646e-01,-6.785193001512590527e-02,1.144261405015300492e-01,6.233677548037222516e-02,2.137799867723713665e-02,-1.146351771256098051e-01,1.145495370910127875e-01,1.628034480708967224e-01,9.254103162615061329e-02,3.204153274541327034e-02,1.017902783507182440e-01,-6.146978455010339293e-02,4.450789404640220770e-02,-4.588806360897791647e-02,7.930475489539267828e-03,-4.026804329641394120e-01,-6.659639886858757796e-02,-8.441393983564404735e-02,7.264659408530484141e-02,-7.590269812912887881e-02,-9.986684336863776990e-02,5.571274454885716265e-02,3.960942967595813824e-02,3.150511212461119537e-01,-2.861088011926584199e-02,-7.040268365240534565e-02,-6.051260757304403187e-02,2.710332827464503880e-02,-4.796290127536685655e-02,-3.326549616625203848e-02,-4.925982826458349950e-02,-4.003999040080247207e-02,1.191820546398252162e-01,-8.010864919396550043e-02,1.104420783766430630e-02,6.937475272326290576e-02,-5.876534257281399581e-02,9.828166313489765382e-02,-1.197421484712036799e-01,-1.044072402296499780e-01,1.228298362203792821e-01,-7.780878915449462863e-02,-9.135053222705737108e-02,7.581349372501623718e-02,-2.150184632077889110e-02,-1.755398009400282733e-01,-1.233274549251138774e-01,-4.831965060222710023e-02,-6.894662349791217393e-01,-2.965972329672000862e-02,-3.212406273099208676e-01,-9.896399437106098707e-02,9.065570069291849220e-02,-6.417190008565183679e-02,-2.665810115399343261e-02,1.348182727783914236e-01,-9.048891415855282727e-02,-3.013594029899242105e-02,-3.660279476137492070e-03,7.322418104956221474e-02,6.707359663678617856e-02,-1.811787926501076118e-01,-2.678025915668480472e-01,-8.418795909643791986e-02,1.720289582704519760e-01,1.958277871078691335e-01,-2.038834854732749224e-01,-8.500012711964161083e-02,2.220334234954196573e-02,-1.849288552864970792e-02,3.020379594830195982e-02,-6.544539334605849190e-02,5.192835656504626307e-01,-2.601021019568949821e-01,4.095885088419373016e-02,5.125602150725641626e-02,-4.884031575401062142e-01,-1.989002325465807630e-01,-1.133748616103752299e-01,4.379721741518040612e-01,-2.116267282272283057e-01,-1.968583605638936362e-01,1.913260624084543171e-01,1.451183013013228607e-01,1.215256317353069354e-01
1.201509245988469088e+00,5.764523381742995417e-02,8.923197048502718998e-01,1.104492176336549919e-01,-1.611000222936099568e+00,-1.102107106940555248e-01,-5.757307111785407890e-03,-4.293642945289165985e-02,-3.836732296577687329e-01,5.147052751075763960e-02,-7.718839128443325537e-01,-6.033942375111085721e-02,-4.981193190639453261e-02,7.074393148270761156e-01,1.260953232926284862e-01,1.449573472833566024e-01,-1.857206482579715212e-01,-2.367279009457042560e-01,-1.464337809286258008e-01,-1.806852829964374629e-01,-7.946521003207483724e-02,6.728530793903207685e-02,5.470555169525651573e-01,-1.993222756913329563e-01,4.656226301298650727e-02,-8.422132244600782913e-03,-2.315246553435445706e-02,-1.926097356640832717e-02,-5.116587846468040324e-02,-6.543936198352543789e-04,5.104762725053753059e-01,-8.744252299981591925e-02,-3.970972403806117407e-02,-1.196063717678960137e-01,9.368890205902086210e-02,8.057518394041808252e-01,-8.848238097979495009e-01,3.053615901804770591e-02,-1.309189945969632340e+00,5.200429455586674798e-02,-2.198512292042629004e-02,4.427952339007934501e-02,-1.354817728728874016e-01,2.161529527764266545e-02,-8.075332505900541247e-03,4.169833570315872873e-02,-8.228937103755418203e-02,-8.244541204621329555e-01,-2.083436677572483853e-02,-1.188306245281351425e-01,-1.934773906630902485e-01,-9.354467911495900623e-02,1.396961742152551256e-01,-2.139361737190696375e-02,1.528575329999749266e-01,-1.076040415680317386e+00,1.712316451514969140e-01,-2.357131760975778867e-01,3.969256368715691659e-03,2.551544006420656263e-01,1.028623907305281915e-01,1.284976165014997396e-01,1.457327531255041275e-01,9.597322646151120740e-01,-9.100279959838691868e-02,-3.957244366114501255e-01,-2.515817261221409194e-05,-3.673335907865621364e-02,1.097087770766162901e-01,1.210522242236345136e-01,1.054882432375433832e-01,7.193978274096501924e-02,-2.433048389580191179e-02,6.642999950329469758e-03,1.117821071132053534e-01,-9.347748961534749212e-02,1.071726927504731419e-01,1.261641968761818111e+00,1.080490353914821844e+00,6.898588536303588981e-02,5.414777283522701490e-01,5.492073223165573337e-01,-3.563397988592938853e-02,-1.954808339101968620e-02,-3.299841351285819346e-01,1.126794944457108899e-01,2.241999546166784096e-01,-9.172904196576459057e-02,-7.002653240179462779e-01,2.890181213767076956e-02,4.394546084287576787e-02,2.386349743870320061e+00,-5.196684054731208757e-01,2.038772570255180661e-01,-1.208615498457943582e+00,1.505749636579712114e-01,8.306037927345472083e-01,4.162061145812154805e-01,-1.066190641674299444e-01,2.923871324247435260e-02
1.447813952350144873e-01,1.678502903055518330e-02,5.502201655282853987e-02,-1.093737630004485654e-03,2.548152910489029366e-02,-8.977465137112181082e-02,-2.820464636841590322e-01,6.580733747542936996e-02,-1.390827625320838923e+00,-1.000506619166373484e-01,-1.786046638036024314e-01,-4.878419322589146873e-02,-1.639466084393108314e-01,2.061552624335394046e-01,4.584494915508634943e-02,-1.178194915393415698e-01,-3.620409150019361644e-02,-5.921803789215364100e-01,-5.013595183480712425e-01,-1.519388772091852247e-02,1.950985889669227397e-02,1.444993937083292705e-02,-2.531844396690307697e+00,3.356957904201172960e-02,6.443648063440148011e-02,-4.692752216701930323e-01,-3.742650849339967944e-02,-9.233519647258310245e-03,-1.398446177845311389e-01,-3.214958763713348516e-02,1.362107166070696262e+00,5.175521913909009175e-02,-3.514387486490214152e-02,3.283648890979821294e-03,1.539935150639312744e-01,3.839260898200663741e-03,6.483650733405815769e-04,6.183626796237687295e-02,4.695759429996047840e-02,-5.751119519390266582e-02,-1.127513214472567055e-01,1.426695658198201631e-03,-1.917088262261090192e-01,-3.048311568433719962e-02,-9.966404561920384764e-02,-6.284728605894519815e-02,-4.399761554702740635e-03,-8.190434928731447906e-02,-1.243248864373311807e-01,-1.067409512930856813e-01,-5.899350520097066397e-01,-4.338191303729089371e-02,-5.257608988943246464e-02,-3.200002787297337534e-03,4.726562997874075855e-02,6.925221865971652457e-01,1.237535526953520010e-01,8.301214562368824934e-02,3.602687098789386644e-02,1.894202414875908735e-01,4.523655388641645986e-02,-1.098861995788188023e-01,-6.387481264066044440e-02,2.342464649641135210e+00,4.957059919490601485e-02,2.186715744879816459e+00,1.225547896299296613e-01,6.893161080659727935e-02,-3.928248745452476293e-02,4.216849890441153048e-02,2.657619377737849981e-02,1.852487172461769471e-01,-5.240056171915903616e-02,8.800199600974858982e-02,-6.645947622239317676e-02,3.801871090320294022e-02,-1.160546186890964865e-01,-7.245965680532744091e-02,-5.588568948734383701e-01,4.629745523414550978e-02,-2.151611520487044071e+00,1.640871375052402881e-01,6.239067183108779058e-02,-3.481638717142930550e-02,-1.888495112498655704e-01,-1.185951164403922509e-01,-8.784433199509726620e-02,-2.238207947061912506e+00,2.530019320492717050e+00,-8.632242385399006152e-04,-1.215617781084760152e-01,-2.001579354957087054e-01,1.994414678618981585e+00,1.901258793450937845e-01,-1.808970776342843645e-01,-2.775534017261485284e-03,-1.409193703456151359e-01,-1.550228681709457490e+00,2.128494751510641436e-02,3.734645544040050141e-02
2.530905165913608923e-01,-1.116541089505086477e-03,-5.806863412834690763e-01,3.637019807468183045e-03,-8.771371511594230896e-02,1.374054297521581092e-01,6.809965096745879132e-02,1.425730377679761823e-02,6.262110344473403867e-01,-3.556487306563001910e-02,-2.653726073937014984e-01,1.566444142743775303e-02,-6.894023535615348419e-02,-8.219268101944815497e-02,-1.843090781424727709e-02,4.819596773828693087e-02,-1.690443726940086822e-01,-1.803513218441757382e-01,-1.929658792937459788e-01,2.058339392142910507e-02,-7.329679043190946708e-02,1.750777765793418844e-02,1.196849335218850952e+00,1.165268471632177061e-01,-1.102027776794205494e-01,-6.396709421194686218e-01,-1.863844933104742974e-01,1.216012325978717973e-01,-1.255243171823662018e-01,2.325772565220995958e-01,4.968080790326708795e-01,-3.420422185247763095e-03,1.650759912271836660e-01,-9.704182332538139819e-03,-5.974446794446034575e-02,2.963901572771820425e-01,2.674440759511472754e-01,5.495438852131531715e-02,3.926873110803643652e-01,-1.300675216500067621e-01,1.278293947647492768e-01,1.187787368720485612e-02,-2.487086313992960818e-01,-1.199764951812007721e-02,8.327573084156705482e-03,1.918348841132538896e-01,5.118041628928243075e-02,3.346033141729531923e-01,3.677457374794065176e-02,-1.699343591303057593e-02,-3.143993097895663724e-01,1.975839359092714242e-01,1.548757123140613590e-01,-1.891377449247786113e-01,-4.665287421621011621e-02,7.827728657794922329e-01,6.910473675757821538e-03,-2.595054808390098375e-02,1.697347810102446120e-01,7.940406750778100653e-02,-4.083920468975776874e-02,-3.094119365303618641e-02,-7.954558066124511884e-02,8.065607690062437385e-01,-1.133058071512982184e-01,-1.004035352978030371e+00,-1.748213580195772388e-01,7.368354759335661586e-02,-3.208597409275869977e-02,-5.402073347101712941e-02,-4.118793871627773884e-02,-8.981915525255304567e-02,-4.848269792586732546e-02,-1.391635620957577535e-01,-8.625946531067596457e-02,-2.600070045323786827e-01,-3.738465100919113882e-02,-5.161627499517271733e-01,-5.576220132996635437e-01,-6.507993464584764520e-02,1.214155254405295814e+00,1.396731195004685677e-01,3.087097042932223159e-02,-1.446732727495575292e-02,-1.891849613034289335e-01,1.151360877942375974e-02,-2.576473845121868278e-01,1.887684131399182563e+00,-1.323241184690901351e+00,1.224506462377582539e-01,6.030399437441739258e-02,-8.521785105457784226e-01,-1.035067105744595928e+00,1.083428899485534419e-01,-3.626799111561818112e-01,-8.308986547110115001e-03,-4.002050035172612374e-01,1.036031185528402787e+00,1.178853046268433374e-02,-1.104519971403774004e-01
