-1.338615269909502192e+00 -9.653789149860060093e+00 1.729301057220252180e-01 3.318743056669110736e+00 2.288736861171448034e+00 7.704225167380200467e+00 -3.855288972154945260e+00 -5.225149170444505664e+00 -1.058197261304702597e+00 -1.372195685139227406e+00 3.717337129296785836e+00 1.720324759216182331e+00 -6.802021206449402335e-01 -7.145756642577446804e+00 -1.208347891078485326e+01 -3.382871370112768616e+00 -4.265569313138365182e+00 3.241837641053637586e-01 2.879483198508836495e+00 -2.647394273893528549e+00 1.049235721606697247e+01 1.059230304779176457e+01 -6.712967847158171075e+00 1.783934197497436713e+01 -9.201472224004838552e+00 -2.098191369903212422e+00 7.602728499263253781e-01 -7.372798303968447264e+00 5.003871568155991767e+00 -8.484302830013097818e+00 1.825041499466131478e+00 9.926981843221707180e+00 -1.068245005906236722e+00 -7.355029584132918963e+00 2.119226213484962429e+00 -3.475218127022542181e+00 -3.723406616318503559e+00 5.814313199335121141e+00 5.130645520540041638e+00 5.877594344103686197e+00 -3.362423298504337854e+00 -3.638176894073885670e+00 -5.425802440203423282e-01 -1.111455129093123162e+01 7.138389703979388656e+00 -4.259127824317157973e+00 1.484948865248435279e+00 -7.407324569316196872e+00 -4.870026439717427991e+00 -5.286855899104663692e+00 5.845876541928900494e+00 -6.069831690272779134e+00 5.714810172086545847e+00 -2.786599730260629126e+00 1.187298641593258042e+00 1.113957950542032282e+00 3.112271169637764068e+00 6.360528571804668907e-01 9.505511654176679315e+00 5.194182587007656338e-01 1.719880891949709112e-01 -2.691460678026414310e+00 -5.347298654253702210e+00 1.085556938051180431e+01 -3.961138687913192236e+00 4.428812828314644179e+00 1.255316338510942309e+01 -6.701216955857118407e+00 1.175485094670815966e+00 -2.294948183163964650e+00 -2.885223745615711266e+00 1.112283758441738613e+01 -8.525735262448460361e+00 8.255987437075869906e+00 -5.225890686792992845e+00 3.658164018416416585e-01 -2.879540859390070207e+00 -1.698283894265818716e+00 -9.132533266616533751e-01 -7.070263730376353806e+00 -4.219502857518621752e+00 1.145487234085988604e+01 -3.176304425609714155e+00 -1.394319412611028852e+01 -6.697010967640340873e+00 1.658900401008849723e+00 1.031474836283716634e+01 2.785631294702265226e+00 -7.267279732077937204e+00 -1.526071072121741069e-02 5.665736196600502872e+00 3.930662284431105213e+00 -1.560640439215134068e+00 -1.015474688697877959e+01 -4.479746986702823008e+00 2.038792090391086109e+00 -6.633306587832930035e+00 4.220597621263972421e+00 2.720787703703103411e+00 1.131231048902225034e+00
-3.651586794180749607e+00 -4.089930961676008225e-01 -1.002998676065287142e+01 -8.483621630994282459e-01 3.659413019248903165e+00 -5.142087256898323133e+00 -8.086686528822642828e+00 3.917573074703741387e+00 -2.044976114426910740e+00 1.000699547973222359e+00 -1.670585644068493636e+00 -6.675624227606720140e-01 -7.593026791509449147e+00 -8.088400156136080765e-01 1.174931820004145644e+00 3.893234091455003210e+00 1.180188493794507298e+00 -4.030326869622808061e+00 -5.175498084452074821e+00 9.977996480839025351e-01 -4.890258887012965516e+00 2.149185361236930714e+00 -3.052180550179460106e+00 -5.292142110767892760e+00 -8.739227604438733199e-02 -5.055746675328177453e+00 -1.705194735699905095e+00 8.802491484546093314e-04 3.669378824554750729e+00 -9.296181652657212524e+00 -4.785196791095729374e+00 -2.117287425544921664e+00 -6.979618784225347206e+00 2.479009808767728362e+00 1.553154687563063074e+00 -3.111779705167966092e+00 -5.799627212586965896e+00 -9.282777759236825466e-01 -6.432598198897860442e+00 -1.101912516189399449e-01 4.467020226084090773e+00 -2.497786651326438623e+00 5.994510151448502633e+00 8.575783088519852271e+00 1.307016372353964062e+00 -2.687938528797789939e+00 1.853049123147520127e+00 -5.608197770411635363e-02 2.926968335043997449e+00 1.048772973874454228e+00 -4.744099653028396091e+00 -2.501735947277625716e+00 -1.440346173040494726e+00 1.782799949065073664e+00 4.689517754101926172e+00 -6.742856385899776761e+00 -5.032253672497869701e+00 -2.369674244226517956e+00 -1.046312539242781625e+01 2.142024109165842738e+00 -1.328680809184661082e-01 -5.228427753192081973e-01 1.769729832450288864e-01 -4.911195117542130895e+00 -4.764462736610210469e-01 1.254671282404551835e+00 -9.776827844738509299e-01 3.136038406789039001e+00 -5.857258007868510141e+00 -2.915787472511837120e+00 -4.204344079011434587e+00 -3.590220727501069131e+00 8.911040006623746068e-01 2.932338941823184442e+00 3.549982942092344551e+00 8.715581790114631744e+00 2.721243697010896412e+00 -6.807726160175970875e-01 2.815058037013869474e-01 5.284317992854375312e+00 -3.555479115484934116e-01 -4.159223297542087749e+00 8.145041353035520348e-01 1.030650907385345816e+00 -1.099848251694127255e+00 7.556807115768660044e-01 -4.800406952487793255e+00 -5.325030352760316887e+00 -2.409455161863869321e+00 5.560739094037231212e+00 3.039060079823190375e+00 -1.295461133994271208e+00 -4.428538931569582227e-01 1.123385834634355485e+00 8.220628295453922263e-01 -4.924581481356701818e-02 2.161739757805190898e+00 6.177192280315717987e+00 -3.794787148916532349e+00 -1.094075664663011160e+01
1.581674089642514991e+00 -1.477812228658384797e+00 -3.025255052601863781e+00 8.351048634982981556e-01 1.000104825941858566e+00 2.154231618926653713e+00 -1.383632137212752022e+00 -3.168081651267089516e-01 -1.167849465166618028e+00 1.265707357588986337e+00 -2.306634325947078956e+00 -1.527111738773914595e+00 1.758389597408890337e+00 -2.882492123413035845e+00 -3.093767344563909560e+00 -1.085707638540987396e+00 2.964225393186331603e-02 -1.473313441606758811e+00 3.761384661198164281e+00 9.478519333772096322e-01 5.086367221760970114e-01 1.765001145333028321e+00 -4.174234408044269706e+00 3.717902611160948556e+00 -3.434457479493621790e+00 -1.749616054159008005e+00 2.713556790075598357e+00 -1.294273032114777289e+00 4.778823996893021508e+00 1.812973759556762987e-01 6.149544449287072112e-01 1.059632195926239806e+00 3.280243883843235730e-01 6.364158538628086337e-01 -8.801230601588667657e-01 -2.258983163334889799e+00 -1.385775826694182478e-01 4.776531541524883906e+00 1.999805269572217270e+00 2.198793527621154986e+00 -9.302657761004411441e-01 -1.074796857711677101e+00 -1.522397352470923337e-01 -2.576079004995540878e+00 3.071733522821881390e+00 -4.781239368643702470e+00 1.755796582848878074e-01 -9.954030573101968482e-02 -3.803533553122770083e+00 1.555978219839527776e+00 9.551348542139781461e-01 -5.361895634076181416e+00 3.696191270571742571e-01 -3.146118966222429592e+00 1.435554037456353571e-01 -1.835892256396509437e+00 -2.817842642924696106e-01 9.744346819387919023e-01 1.256178895910512905e+00 -3.167414064803836249e-03 -1.343770584606670315e+00 -4.671234394819927249e-02 -4.011512937414348556e+00 4.672351745457936634e-02 -1.992203555211535582e+00 -4.883813062099649493e-01 -2.368342768301095469e-01 -2.227568205667024515e+00 -1.351283603968288061e+00 1.752345661270461041e-01 -4.040080394495487726e-01 -5.215424656209048659e-02 -7.194558192017239673e-01 -5.540081430228677162e-01 -3.842485500244054997e-01 1.368887465957203231e+00 -2.075865864236613234e+00 -1.725553055492925036e+00 1.465304616481741595e+00 -3.018754806295446347e+00 -6.247031914535046138e-01 1.105024611430247772e+00 -6.422603405085313133e-01 -4.305402098841511815e+00 -1.684946089715423589e+00 -6.122678308089148924e-01 3.017893738305347462e+00 8.835992979845834761e-01 -2.833300084665605123e+00 3.819649679622582616e-01 -3.134901402030603745e-01 1.801901515105588603e+00 -1.650906985560089968e+00 -3.527757306250347114e+00 -1.961368902860679553e+00 3.173022270815108459e-01 9.360300367626832596e-01 4.388477650788988882e-01 9.654160090646213277e-01 -1.430748765878426254e-01
-2.292544068115436318e+00 1.055947114868392017e-01 -2.022643058253158266e+00 -4.347576448673921234e+00 -1.538438016974250111e+01 5.965549991743710478e+00 5.481073634668177652e-01 -9.748816198446347281e-02 -9.153866852732871706e+00 4.947996675983707071e+00 9.521552300901747756e+00 2.182939342202355526e+00 -4.484625761242743813e+00 -2.275666579661984823e+00 -1.895360281725621876e+00 1.119791651838327162e+01 -6.713994787758546856e+00 -4.902743688021877766e+00 -4.308744740410944019e+00 -1.922095660142618101e+01 -3.430486374733793031e+00 4.355190422048432208e-01 -3.846643662265078145e+00 -6.155360248341963825e+00 -1.781320492236395214e+00 -1.049101846866175469e+00 4.830952329614177088e-01 4.105935157694194260e+00 -4.554899997455540195e+00 5.310360447997689581e-01 -3.440541187282023294e+00 5.173484514109702559e+00 1.703857183515202989e+00 -1.078777121312942011e+00 -1.109539709259155682e+00 -6.065164956286072773e+00 5.888473990284523119e+00 -6.745558421391757875e+00 1.212258133248395264e+00 8.258506574501625064e-01 -1.177838196065874588e+00 6.441997944798269593e+00 -8.823316840608230738e-02 1.154638245994908718e+00 -2.030400398694602870e+00 4.448340396571106026e-01 7.801073536785652074e+00 5.361824267531052790e+00 6.078006638441677545e+00 -1.210193386428805473e+00 5.970709677617789701e+00 7.561014284104683014e+00 1.897438799887742888e-01 9.840515806360773610e+00 1.278576358195646634e+01 2.764465571074125050e-01 3.577367145310978103e+00 -4.105371000911539170e+00 -6.255902193302643077e+00 2.090523378135578980e+00 -1.849793816561998483e+00 2.544328134887271275e+00 5.217090409416488050e+00 -1.931655130877099280e+00 7.786096130301962681e+00 7.096980590870185956e+00 6.433948573304602903e+00 -2.220040142350587775e+00 1.538102508793106393e+00 -5.484036024682662713e+00 -1.189686825567566864e+01 6.549528486469592181e+00 -5.359240110862404372e+00 9.616257039913595150e+00 5.196853662672054064e+00 -2.943354894590705761e+00 9.228992679241477148e+00 -2.956095544373571471e+00 2.070984784030350134e+00 1.592011612166323076e+01 -3.186473262651677185e+00 1.088223670147749900e+01 1.000131277712820754e+01 8.606068420268016439e+00 2.490911753417872632e+00 2.688534044028241698e+00 1.232970773868613090e+00 -8.410126560406455454e+00 1.122577412432962829e+00 6.859621702105349605e+00 -1.032178857597177668e+01 -1.482637368052925897e+00 6.047449279438755099e+00 -1.236814576850125036e+01 -1.319543854137196437e+00 1.271664198224810471e+00 -8.107249938079041485e+00 -8.594653758171373781e+00 -6.242445627838140609e+00 9.563492913313236254e-01
-2.981275428439770225e-01 -7.586896024292870688e-01 -3.086069962275891920e-01 1.465910503227864981e+00 1.423944968227118579e+00 -3.945083902205255288e-01 -4.383695207183250786e-01 -7.780077498601359678e-03 -3.856566432402706579e-01 -2.663662389128949870e-02 5.480018329178796277e-01 -1.401834617209441192e-01 -1.793794150168754598e-01 5.821570151950431482e-01 -1.174022689713647649e+00 -6.293340781530357697e-01 1.043408300827073809e+00 -1.345606140527673134e+00 -4.780385797733967546e-01 2.182482645778766883e-01 1.719056563728336151e+00 1.674867513023785781e+00 -2.142333744252173933e-01 2.283867562277702934e+00 -1.962890144363663270e+00 3.784422320091479497e-01 -5.056500765572864431e-01 -1.204405389486677969e+00 1.042023541701246669e+00 -1.906246392634916242e+00 -7.086897300516402654e-01 1.157149413519479531e+00 -5.743072861884279678e-01 9.992696188233024523e-02 1.258684721971118581e+00 -1.930566965334100937e-01 -7.528432071689216132e-01 1.152630376671300638e+00 6.274336526433967887e-01 3.681099816874576769e-01 3.820312953131215217e-01 -1.776492528839029417e+00 2.306015877766675604e-01 -1.106110113794627425e+00 7.509391866520693792e-01 -2.937139731502428908e-01 -3.059221746562592603e-01 -1.490663898733191495e+00 -4.420298135681358098e-01 -4.251371155616840425e-01 5.335701993382413466e-01 -1.431097494192586694e+00 7.922885301655018253e-01 -8.401832413696451729e-01 -7.663394950108632919e-01 -7.130747479743156925e-01 -5.412350839217356935e-01 7.015863737808250011e-01 1.307962178871021397e+00 1.225247222049095974e+00 -3.314485833724987174e-01 -8.209330852601922635e-01 -8.788494549131852240e-01 1.224302355244749174e+00 -2.912364618227348267e-01 3.650967045595679972e-01 1.149989194224955380e+00 -5.007475282380635662e-01 -1.754318662466396450e-01 2.066645935741343587e-01 3.043584437782911323e-01 3.082552050906696706e-01 -9.121206804554872205e-01 7.662880861085046291e-01 -6.899470419127706755e-01 7.535750723438439103e-01 -9.639834230482932087e-01 5.155484795413265431e-01 -1.262795188503068045e-01 7.960599252115148072e-01 -1.031046344017358729e+00 3.369868740589736511e-01 -1.940147761595911180e-01 -1.806148541097674087e+00 -8.698234695763830127e-01 -5.367537440564493778e-01 7.456452147609823333e-01 1.492396911824318773e+00 -7.708490422039782075e-01 -3.139683033372609455e-01 8.651711297743780449e-01 1.567978678436131312e-02 -4.203175181507269320e-01 -1.609873879371092720e+00 -1.634654772641357945e-01 5.202971590895102416e-01 7.908888648467084920e-03 1.463316558910006560e+00 1.693936988682404887e-01 -3.015432614911733311e-01
9.758117060291684464e-01 7.512750271432464544e+00 -4.586121037075955087e+00 -1.457457824434750249e+00 -1.216161908153039484e+01 -1.777215473127385481e+00 3.832880658065590307e+00 5.687673008897966120e+00 -1.080339705351008739e+01 7.122156055651977624e+00 5.937736141652594668e+00 -2.181177892522004225e+00 -1.826923572671382612e+00 6.916771905720278113e+00 5.469891432982906032e+00 1.166050817875641243e+01 3.122155297734045654e+00 -1.287169494650059676e+01 -4.703459286750261370e+00 -1.587302250995614372e+01 -8.674175291425539669e+00 -4.588106139813240780e+00 -7.162849277127123493e-01 -1.455530722207178584e+01 -1.944407879708145881e+00 2.556601834157677722e+00 1.492880572452781163e+00 7.388474050300226637e+00 -1.672979683589479016e+00 5.314852850009455842e+00 -7.897276948267015761e+00 -4.511076466879955782e-01 2.140069842356494334e+00 9.562300160989661180e+00 5.817725392676310614e-01 -4.372488378260610986e+00 8.223351671962696230e+00 -4.086658292821626404e+00 7.091314999972703204e-01 -2.533794475547415104e+00 3.337627004600244973e+00 3.726407125810207610e+00 -2.513812021247488482e-01 6.984714174681072585e+00 -4.330030129557382423e+00 4.439624328020197463e-01 4.433459246493343109e+00 7.135318966987062694e+00 5.565857928990818770e+00 5.347333202744686709e+00 2.365869147920438120e+00 4.152922619558808925e+00 -2.077751628162832542e+00 6.673067863112339460e+00 7.494461434692389901e+00 -6.155336898302494752e+00 -1.868515644280373644e+00 -1.015046818112746024e-01 -8.939987149561719804e+00 8.111930285170940280e+00 -4.884409742335121152e+00 1.946645904630274426e+00 3.451215485926275583e+00 -9.992704208761949758e+00 1.056678767618280368e+01 2.557206544193124653e+00 -6.164896213773978673e+00 1.676511075825773078e+00 -1.229991828623840933e-01 -1.749722222102811475e+00 -6.590318398019683777e+00 -6.817302843049057870e+00 1.418442909396769647e+00 -1.352525047811933834e-02 7.537685217117947367e+00 -4.719268897487740033e-01 6.096557470471172024e+00 1.670610648707093054e-02 4.484427189477108833e+00 2.501881407532547641e+01 -2.546771839502922852e+00 -9.985953120379219561e-01 1.255369543917570141e+01 1.412688337864396715e+01 6.793631711498588466e+00 -3.400732817780896422e+00 -5.441493229231481266e+00 -4.235182719763450621e+00 4.705283838084664438e+00 5.080495214239888035e+00 -1.629858313003464332e+01 -4.473912860233886235e+00 5.028937296502220988e+00 -1.068764299008132035e+01 1.000266343289004656e+00 1.666279548841527403e+00 1.105878258543565362e+00 -9.019146744106842917e+00 -7.177930955908361277e+00 4.352917164535824446e-01
2.122937324029071426e+00 -2.254385684959458569e+00 2.070483312552017008e+00 -6.353411574080949364e-01 1.653896665010872402e+00 3.805780652888641757e+00 3.418913593773686976e-01 -3.129013593524869297e+00 3.604952208736492913e+00 -1.857003930388367641e+00 -3.948729877343094330e+00 1.855837147450982161e-01 4.217699204567935567e+00 -5.057485786563979957e+00 -2.735235039013800495e+00 -4.711882912377959087e+00 -2.884298633994271555e+00 6.055161931858934032e+00 6.212266473764138652e+00 5.614497656570222262e+00 2.120484773429470060e+00 -5.783449845303223480e-02 -1.533212299024778513e+00 5.434675633285865892e+00 9.056490429255467101e-01 -1.433181411843974740e+00 2.293232207967369263e+00 -1.743153095241539496e+00 1.649833250586182798e+00 3.383922129131186729e+00 5.197705338350094628e+00 -1.010167037435868165e-01 2.292881594268705303e+00 -3.650970355112896026e+00 -3.009216592567071302e+00 8.150123282450603135e-01 -4.331324784821062313e-01 3.427698934772179129e+00 2.022711783120433982e+00 1.742919846942078577e+00 -3.637172547562084635e+00 1.033951112173586262e+00 -1.420249465895527585e+00 -4.906872383010092875e+00 1.900016655884237737e+00 -2.296524365581690486e+00 -1.442133419072999745e+00 -4.150134855127007860e-01 -4.610837637454597626e+00 -4.394601413753004837e-01 2.628247258630427852e-01 -2.500973689821889057e+00 3.384538182084829289e-02 -3.999880374685454321e+00 -2.656839405358538464e+00 3.549764035063027734e+00 2.498426557997329489e+00 3.683061311797328763e-01 4.307787913615483966e+00 -5.156040349547204471e+00 1.345323126415734594e+00 9.718113320492581808e-01 -2.749837371454397328e+00 2.546525086022318085e+00 -4.865556749466730224e+00 -2.120837709149170358e+00 1.129472439194696642e+00 -2.241672284989432828e+00 7.114596642984566399e-01 1.377126195446626289e+00 2.552556869933443995e+00 2.772515484616781212e+00 -4.089518108898960724e-01 -1.938031805663882334e+00 -2.748015714417595845e+00 -2.340053325353684599e+00 -2.931973083778505185e+00 -1.552320612017183743e+00 -6.843953390364749811e-01 -1.301418958134457959e+01 2.001290127727354040e+00 2.007166845403237865e+00 -4.677251804731745288e+00 -5.359488783100926135e+00 -2.275629898754190972e+00 1.237985031904129229e+00 4.463776482957310776e+00 1.293342729814193071e+00 -1.840763613488453965e+00 -2.701754849490588750e+00 3.317385565998541619e+00 3.199353900375614401e+00 -2.168956745282906162e+00 2.993791719574278698e+00 -1.765683914315129721e+00 -1.460065311017150869e+00 -1.964195379496041505e-01 -1.245946251706287478e-01 3.925702336604881548e+00 2.987804779748695516e+00
-2.227047022488747086e+00 -8.104876446348534103e+00 -5.157847398520575055e+00 9.021050197609481458e-01 -1.044688060320289047e+00 6.793950382789711639e+00 -5.968598429443605191e+00 -2.792635383843578012e+00 -4.419760390345778944e+00 1.144206673591331880e+00 3.311653017075083305e+00 1.114544105933735763e+00 -3.742712524571075061e+00 -7.972281790270249857e+00 -1.058706619962495310e+01 1.469205139025834939e+00 -4.942973446906703039e+00 -2.442458052127272072e+00 1.043559614900170240e+00 -6.177142374349102738e+00 5.318460330135662772e+00 9.446043794834009688e+00 -8.821646074544004179e+00 1.094054600798255805e+01 -8.661335077559190410e+00 -4.618338500665654323e+00 1.180638037605041823e+00 -4.896235409356438417e+00 6.027125266142926208e+00 -9.009933488714846561e+00 -7.293373900806012777e-01 8.251286720380047512e+00 -2.554258189402795587e+00 -4.942312274241769110e+00 1.162022935749423835e+00 -6.310853924496709233e+00 -3.444852079245859677e+00 4.210597960323379851e+00 2.777089929462034146e+00 5.736343420226912571e+00 -1.925552757305094342e+00 -2.037405155935017032e+00 1.697853617040169460e+00 -6.192662412931637661e+00 6.333633824091327469e+00 -6.214895196411648115e+00 3.993184473138119639e+00 -4.106537861893449382e+00 -2.365437915141277436e+00 -3.198852614325399912e+00 5.033283400624506854e+00 -5.440062487482479447e+00 3.496545276656878087e+00 7.260392588810025971e-02 6.172238154694039913e+00 -2.311002696934977063e+00 1.683899635255886373e+00 -1.349610915345555995e+00 1.845799579390212664e+00 1.046396496711432089e+00 -8.304621365447344417e-01 -1.149380155588443975e+00 -4.141611637449040373e+00 5.713903766584749633e+00 -1.799899964521821882e+00 5.341571335787045349e+00 1.075881125679759975e+01 -5.710726309101661791e+00 -1.325318456126419964e+00 -4.280262259352007881e+00 -7.321830572941090409e+00 9.245091727622380517e+00 -7.858313074324558833e+00 9.375506903837669270e+00 -1.345841698061799097e+00 2.918736145449698061e+00 2.793327627779966238e-01 -3.316759424750189478e+00 6.019039596956240468e-01 -1.091760913442936687e+00 -3.915082479950815042e+00 1.060683349203013570e+01 2.803655812292146221e-01 -9.355180553379391029e+00 -5.415965490960721773e+00 2.381856315032439220e+00 7.671711693150162326e+00 -1.875334580985504873e+00 -7.373486746138446790e+00 3.967362966838224203e+00 2.491821397562132834e+00 3.032035104463668418e+00 -2.547762980199731464e-01 -1.167650203870710612e+01 -4.264518885172803309e+00 1.769526637595338237e+00 -6.190954237033362340e+00 2.857865215085892530e+00 -5.989588522018749472e-01 -2.815217220344833571e+00
-2.845512603164719323e+00 1.495501910731036554e+00 3.196549883458791541e+00 -1.285745593982233093e+00 3.295727265360556490e+00 -5.417429322359344823e+00 -5.146518751844711970e-01 7.427260497265040229e-01 5.114500736807934267e+00 -3.349534266833844143e+00 -2.845619121122694439e-02 2.125331543456565608e+00 -3.553814934684077720e+00 3.077760636015590912e+00 4.960291454581534865e+00 -9.338590221616070997e-01 7.446085393400908581e-01 4.881217670902826100e+00 -5.223999647672072477e+00 4.647665956632105910e+00 -1.144416101092105675e+00 -2.543077678747714288e+00 6.613362099875882194e+00 -4.865607489221845050e+00 7.005570656863943313e+00 9.670485945113173054e-01 -4.745768581896711247e+00 7.377522207605156090e-01 -6.208615221011834606e+00 -2.707329732969516733e+00 3.356265281299862235e-01 -3.696532464810117879e+00 -2.480169733640857910e+00 -1.937364603838281463e+00 1.334238734944828586e+00 4.670734873332465398e+00 -3.092802421811081448e+00 -6.517831408226656187e+00 -5.351707387803165794e+00 -3.605875224762716602e+00 2.098298645635237047e+00 -4.653890365912916049e-02 1.682843146477510210e+00 5.403752527203560696e+00 -3.730775743682356982e+00 6.513599629038527183e+00 -1.295856150241862847e+00 -7.647860696682106108e-01 4.640288631727576885e+00 -2.472834159330729698e+00 -3.935152124551153818e+00 6.021537111790975949e+00 -1.166341033707146035e+00 2.844018193385633886e+00 -2.060358810037604460e+00 2.640803811217247166e+00 -1.065206241039099000e+00 -1.818694350873738319e+00 -2.764683699203822620e+00 -1.929964824936645229e+00 3.037855570818257966e+00 -2.756170035765044268e-01 5.381139691499882360e+00 -1.343266777878690810e-01 8.013567368845245231e-03 -8.038153896342931093e-01 -6.423949515591944603e-01 4.877019971163111478e+00 1.752478530915309030e-01 3.329684584074028564e-01 2.651803872894802794e+00 -8.928005020770621858e-01 2.392630913516679669e+00 -5.515018496613489640e-01 1.088089978316607587e-01 1.885367616287347836e-01 2.033800875658810625e+00 2.291449316269757563e+00 -2.710340707179698772e+00 -1.270427332433278211e+00 2.227600835297106396e+00 -4.576702931160546939e+00 -2.406123183403582111e+00 4.199604473695286444e+00 1.187736946516268377e+00 1.624153117333471785e+00 -5.442791643140212798e+00 -1.464784850894232715e+00 3.372872587577538273e+00 -5.863167144959748889e-01 5.173582235907322691e+00 -2.239109755689606018e+00 8.284129397557186136e-01 1.039179722005972195e+01 3.317574377198437396e+00 -1.200338293020345226e+00 3.178658004559801742e-01 3.078506461334094002e+00 -4.172305920477229479e-01 -2.894143148515580855e+00
-5.110395372501640665e+00 -2.209190056708044470e+00 -4.591114456729926907e+00 -1.745493979280851704e+00 4.081247701386451432e+00 -4.080707987871505793e+00 -7.002179167552109895e+00 1.153726853471041425e+00 1.790704904835365152e+00 -1.588170875681921279e+00 6.810540645043654251e-02 2.005354683819799977e+00 -8.266053377624976051e+00 -1.531485580137564195e+00 7.671233969437798450e-01 1.778064924518723444e+00 -1.622797753025415846e+00 1.720272953828062779e+00 -6.352837850182435631e+00 2.195477316672309165e+00 -2.058235528685369076e+00 2.019949380756424162e+00 1.959046189782341352e-01 -3.128793925346433635e+00 2.888162992851234012e+00 -3.933630884403611638e+00 -4.110590496225594137e+00 -1.255418115399434154e+00 -1.269310036558646715e+00 -1.017663082818664755e+01 -2.016554944028727814e+00 -1.598034132419436704e+00 -6.778703460263394653e+00 -2.536833928103625624e+00 1.599223908751956635e+00 -5.794772276032825187e-02 -6.541650125684254746e+00 -4.527062324154234929e+00 -6.965810699912987403e+00 -6.802250727918810469e-01 3.172464490612191934e+00 -1.273348778229226763e+00 5.240764275810240846e+00 6.989672383034799097e+00 3.325189560810501432e-02 1.461100824052048441e+00 1.546772273377815088e+00 -1.649608021413603298e+00 4.379837956372149677e+00 -2.717726298450776845e+00 -4.087934364872097603e+00 2.262636835499468368e+00 -6.909079228893283409e-01 3.560276188760387317e+00 3.576734520513414672e+00 -1.627866847795032434e+00 -2.563040758378658523e+00 -3.386589742011190118e+00 -7.699387020262321357e+00 -7.856911051669082102e-01 2.379372728983372820e+00 -5.775755632201199363e-01 3.275855299364518469e+00 -6.058851917611675075e-01 -1.373239311134268226e+00 1.909174159159633399e+00 2.937646862969979900e+00 3.264096189452528218e+00 -3.496832551474072126e+00 -2.961867967763785359e+00 -2.965023200422730376e+00 9.474476836016488823e-01 -5.033547233895276918e-01 4.774086535241008455e+00 1.463701689717916476e+00 5.634349901997060428e+00 3.670758246075267905e+00 4.625560831649222493e-03 -2.011027825348322473e+00 4.091011811705612122e-01 6.426270673183812621e-01 -1.700766093931114220e+00 -1.714227119179742465e+00 4.898043808568591784e-01 -1.753093739271806673e+00 3.262840760543211260e+00 -3.917348008211356092e+00 -5.590233644276264791e+00 -1.399390931474100208e+00 3.893223243407081036e+00 6.939929960061745007e+00 -9.046427605215634493e-01 2.973364284682890046e-01 5.327968539205592435e+00 1.571599104569425309e+00 -6.038092217002423157e-01 -1.362801828320808983e+00 6.594421903764605020e+00 -2.473465269731753402e+00 -9.139600889329884126e+00
